ids,date,domain
2928,Sunday,microsoft.com
2928,Thursday,www.google.com
2928,Monday,events.data.microsoft.com
2928,Sunday,windowsupdate.com
2928,Wednesday,safebrowsing.googleapis.com
2928,Thursday,data.microsoft.com
2928,Tuesday,google.com
2928,Saturday,ftl.netflix.com
2928,Tuesday,www.google.com
2928,Wednesday,microsoft.com
2928,Monday,www.google.com
2928,Saturday,ftl.netflix.com
2928,Thursday,google.com
2928,Tuesday,www.google.com
2928,Wednesday,google.com
2928,Sunday,ftl.netflix.com
2931,Monday,windowsupdate.com
2931,Friday,api-global.netflix.com
2932,Monday,safebrowsing.googleapis.com
2934,Wednesday,events.data.microsoft.com
2934,Thursday,netflix.com
2934,Monday,settings-win.data.microsoft.com
2934,Monday,ftl.netflix.com
2934,Thursday,google.com
2934,Saturday,settings-win.data.microsoft.com
2934,Friday,settings-win.data.microsoft.com
2934,Wednesday,netflix.com
2934,Saturday,data.microsoft.com
2934,Monday,windowsupdate.com
2934,Monday,www.google.com
2934,Tuesday,events.data.microsoft.com
2934,Friday,google.com
2934,Monday,live.com
2934,Friday,ftl.netflix.com
2934,Thursday,google.com
2934,Friday,www.google.com
2934,Friday,microsoft.com
2934,Saturday,ichnaea.netflix.com
2934,Saturday,microsoft.com
2934,Monday,microsoftonline.com
2934,Tuesday,ftl.netflix.com
2935,Wednesday,api-global.netflix.com
2935,Monday,data.microsoft.com
2935,Monday,preapp.prod.partner.netflix.net
2935,Tuesday,ftl.netflix.com
2935,Tuesday,netflix.com
2935,Tuesday,microsoft.com
2935,Wednesday,events.data.microsoft.com
2935,Monday,netflix.com
2935,Friday,netflix.com
2935,Tuesday,events.data.microsoft.com
2935,Tuesday,google.com
2935,Sunday,live.com
2935,Sunday,netflix.com
2935,Tuesday,microsoft.com
2936,Sunday,ftl.netflix.com
2936,Friday,netflix.com
2936,Tuesday,www.google.com
2936,Thursday,netflix.com
2936,Friday,netflix.net
2936,Wednesday,www.google.com
2936,Friday,prod.ftl.netflix.com
2936,Thursday,data.microsoft.com
2937,Thursday,events.data.microsoft.com
2937,Wednesday,google.com
2937,Wednesday,ichnaea.netflix.com
2937,Saturday,ftl.netflix.com
2938,Tuesday,www.google.com
2938,Thursday,google.com
2938,Thursday,events.data.microsoft.com
2938,Wednesday,api-global.netflix.com
2938,Sunday,events.data.microsoft.com
2939,Wednesday,ftl.netflix.com
2939,Saturday,ftl.netflix.com
2939,Tuesday,prod.partner.netflix.net
2939,Thursday,events.data.microsoft.com
2940,Thursday,microsoft.com
2940,Wednesday,api-global.netflix.com
2940,Tuesday,data.microsoft.com
2940,Sunday,prod.ftl.netflix.com
2940,Thursday,www.google.com
2940,Thursday,data.microsoft.com
2940,Monday,google.com
2940,Saturday,data.microsoft.com
2940,Monday,events.data.microsoft.com
2941,Wednesday,prod.ftl.netflix.com
2941,Thursday,events.data.microsoft.com
2941,Monday,microsoft.com
2941,Tuesday,microsoftonline.com
2941,Monday,www.google.com
2941,Monday,prod.ftl.netflix.com
2941,Wednesday,preapp.prod.partner.netflix.net
2941,Tuesday,microsoft.com
2941,Monday,partner.netflix.net
2941,Friday,netflix.com
2942,Monday,data.microsoft.com
2942,Wednesday,netflix.net
2942,Monday,safebrowsing.googleapis.com
2943,Wednesday,www.google.com
2943,Wednesday,google.com
2943,Tuesday,netflix.com
2943,Wednesday,windowsupdate.com
2944,Monday,netflix.com
2944,Monday,prod.ftl.netflix.com
2944,Sunday,windowsupdate.com
2944,Tuesday,events.data.microsoft.com
2944,Tuesday,windowsupdate.com
2944,Tuesday,windowsupdate.com
2944,Monday,api-global.netflix.com
2944,Tuesday,google.com
2944,Monday,prod.ftl.netflix.com
2944,Saturday,netflix.net
2944,Monday,partner.netflix.net
2944,Sunday,ftl.netflix.com
2944,Wednesday,prod.ftl.netflix.com
2944,Sunday,www.google.com
2944,Tuesday,windowsupdate.com
2944,Tuesday,live.com
2944,Monday,prod.ftl.netflix.com
2944,Friday,api-global.netflix.com
2944,Thursday,www.google.com
2944,Friday,microsoft.com
2944,Friday,www.google.com
2944,Thursday,prod.ftl.netflix.com
2944,Thursday,www.google.com
2945,Thursday,microsoft.com
2945,Wednesday,microsoft.com
2945,Tuesday,data.microsoft.com
2945,Monday,google.com
2945,Sunday,microsoftonline.com
2946,Thursday,microsoft.com
2946,Monday,windowsupdate.com
2947,Thursday,events.data.microsoft.com
2947,Monday,ftl.netflix.com
2947,Thursday,netflix.com
2947,Saturday,data.microsoft.com
2947,Thursday,ftl.netflix.com
2947,Monday,events.data.microsoft.com
2947,Wednesday,api-global.netflix.com
2947,Thursday,ftl.netflix.com
2948,Thursday,data.microsoft.com
2948,Monday,live.com
2948,Sunday,microsoft.com
2948,Monday,netflix.com
2948,Saturday,netflix.net
2948,Friday,netflix.com
2948,Saturday,partner.netflix.net
2948,Friday,settings-win.data.microsoft.com
2948,Wednesday,microsoft.com
2948,Sunday,ftl.netflix.com
2948,Thursday,data.microsoft.com
2948,Tuesday,settings-win.data.microsoft.com
2948,Saturday,prod.partner.netflix.net
2948,Friday,prod.partner.netflix.net
2948,Friday,live.com
2948,Thursday,windowsupdate.com
2948,Thursday,events.data.microsoft.com
2949,Friday,google.com
2949,Thursday,prod.ftl.netflix.com
2949,Saturday,netflix.com
2949,Monday,prod.ftl.netflix.com
2949,Sunday,netflix.com
2949,Friday,windowsupdate.com
2949,Tuesday,windowsupdate.com
2949,Tuesday,api-global.netflix.com
2949,Wednesday,ftl.netflix.com
2949,Thursday,windowsupdate.com
2949,Thursday,windowsupdate.com
2950,Friday,api-global.netflix.com
2950,Thursday,microsoft.com
2951,Sunday,prod.ftl.netflix.com
2951,Monday,windowsupdate.com
2952,Saturday,prod.ftl.netflix.com
2952,Monday,netflix.com
2952,Friday,google.com
2952,Tuesday,netflix.com
2952,Friday,google.com
2952,Tuesday,windowsupdate.com
2952,Thursday,prod.ftl.netflix.com
2952,Thursday,partner.netflix.net
2952,Wednesday,ftl.netflix.com
2952,Saturday,google.com
2952,Saturday,events.data.microsoft.com
2952,Thursday,www.google.com
2954,Tuesday,partner.netflix.net
2955,Sunday,settings-win.data.microsoft.com
2955,Monday,ftl.netflix.com
2955,Monday,prod.partner.netflix.net
2955,Friday,events.data.microsoft.com
2955,Monday,data.microsoft.com
2955,Wednesday,ftl.netflix.com
2955,Monday,ctldl.windowsupdate.com
2955,Tuesday,partner.netflix.net
2955,Tuesday,api-global.netflix.com
2955,Monday,ichnaea.netflix.com
2955,Wednesday,www.google.com
2955,Monday,windowsupdate.com
2955,Wednesday,google.com
2955,Monday,preapp.prod.partner.netflix.net
2955,Wednesday,www.google.com
2955,Tuesday,www.google.com
2955,Sunday,prod.partner.netflix.net
2955,Thursday,partner.netflix.net
2955,Wednesday,microsoft.com
2955,Tuesday,events.data.microsoft.com
2955,Monday,prod.ftl.netflix.com
2955,Thursday,google.com
2955,Friday,ftl.netflix.com
2955,Thursday,live.com
2955,Monday,ftl.netflix.com
2955,Monday,api-global.netflix.com
2955,Monday,microsoftonline.com
2956,Sunday,netflix.com
2956,Saturday,microsoft.com
2956,Sunday,api-global.netflix.com
2956,Monday,data.microsoft.com
2956,Thursday,windowsupdate.com
2956,Saturday,api-global.netflix.com
2956,Wednesday,google.com
2957,Saturday,events.data.microsoft.com
2957,Wednesday,google.com
2957,Thursday,netflix.com
2957,Friday,netflix.com
2957,Wednesday,microsoft.com
2957,Tuesday,windowsupdate.com
2957,Tuesday,microsoftonline.com
2957,Thursday,api-global.netflix.com
2957,Thursday,google.com
2957,Sunday,microsoft.com
2957,Sunday,microsoft.com
2957,Wednesday,prod.ftl.netflix.com
2957,Saturday,microsoftonline.com
2957,Wednesday,events.data.microsoft.com
2957,Monday,ctldl.windowsupdate.com
2957,Monday,windowsupdate.com
2957,Sunday,microsoft.com
2957,Thursday,data.microsoft.com
2957,Tuesday,microsoft.com
2957,Sunday,data.microsoft.com
2957,Wednesday,prod.ftl.netflix.com
2957,Thursday,prod.ftl.netflix.com
2957,Saturday,ichnaea.netflix.com
2957,Sunday,preapp.prod.partner.netflix.net
2957,Friday,prod.ftl.netflix.com
2957,Wednesday,partner.netflix.net
2957,Thursday,www.google.com
2957,Friday,events.data.microsoft.com
2957,Sunday,events.data.microsoft.com
2957,Tuesday,data.microsoft.com
2957,Thursday,data.microsoft.com
2957,Thursday,google.com
2957,Wednesday,netflix.com
2957,Friday,microsoft.com
2957,Sunday,data.microsoft.com
2957,Friday,microsoft.com
2957,Wednesday,windowsupdate.com
2957,Monday,ichnaea.netflix.com
2957,Tuesday,windowsupdate.com
2957,Thursday,partner.netflix.net
2958,Thursday,netflix.com
2958,Tuesday,api-global.netflix.com
2958,Monday,api-global.netflix.com
2958,Thursday,microsoft.com
2958,Tuesday,api-global.netflix.com
2958,Thursday,prod.partner.netflix.net
2958,Monday,windowsupdate.com
2958,Wednesday,api-global.netflix.com
2958,Sunday,api-global.netflix.com
2958,Friday,google.com
2958,Friday,google.com
2958,Saturday,google.com
2958,Sunday,prod.ftl.netflix.com
2958,Tuesday,data.microsoft.com
2958,Friday,windowsupdate.com
2958,Thursday,ichnaea.netflix.com
2958,Monday,microsoft.com
2958,Tuesday,netflix.com
2958,Tuesday,ctldl.windowsupdate.com
2958,Sunday,data.microsoft.com
2958,Sunday,events.data.microsoft.com
2958,Monday,www.google.com
2958,Thursday,www.google.com
2959,Sunday,google.com
2960,Wednesday,microsoft.com
2960,Friday,microsoft.com
2961,Tuesday,data.microsoft.com
2961,Tuesday,live.com
2961,Tuesday,microsoft.com
2961,Tuesday,events.data.microsoft.com
2961,Monday,events.data.microsoft.com
2961,Thursday,www.google.com
2961,Thursday,windowsupdate.com
2961,Monday,www.google.com
2961,Wednesday,safebrowsing.googleapis.com
2961,Saturday,ftl.netflix.com
2961,Saturday,netflix.net
2961,Tuesday,settings-win.data.microsoft.com
2961,Saturday,netflix.com
2961,Friday,ctldl.windowsupdate.com
2961,Tuesday,ctldl.windowsupdate.com
2961,Thursday,prod.ftl.netflix.com
2961,Monday,ichnaea.netflix.com
2962,Monday,google.com
2962,Monday,data.microsoft.com
2962,Wednesday,netflix.com
2962,Saturday,microsoft.com
2962,Tuesday,netflix.net
2962,Monday,www.google.com
2962,Wednesday,www.google.com
2962,Thursday,preapp.prod.partner.netflix.net
2962,Wednesday,netflix.com
2962,Wednesday,windowsupdate.com
2962,Sunday,api-global.netflix.com
2962,Sunday,prod.ftl.netflix.com
2962,Thursday,microsoft.com
2962,Saturday,prod.ftl.netflix.com
2962,Tuesday,google.com
2962,Monday,events.data.microsoft.com
2962,Monday,prod.ftl.netflix.com
2962,Tuesday,www.google.com
2962,Wednesday,ftl.netflix.com
2962,Tuesday,events.data.microsoft.com
2962,Monday,windowsupdate.com
2962,Thursday,netflix.com
2962,Wednesday,live.com
2962,Wednesday,microsoft.com
2962,Monday,safebrowsing.googleapis.com
2962,Tuesday,data.microsoft.com
2962,Thursday,windowsupdate.com
2963,Tuesday,netflix.com
2963,Monday,api-global.netflix.com
2963,Thursday,settings-win.data.microsoft.com
2963,Wednesday,windowsupdate.com
2963,Sunday,partner.netflix.net
2965,Monday,windowsupdate.com
2965,Monday,google.com
2966,Tuesday,microsoft.com
2967,Wednesday,prod.ftl.netflix.com
2967,Friday,events.data.microsoft.com
2967,Saturday,windowsupdate.com
2967,Wednesday,data.microsoft.com
2968,Tuesday,netflix.com
2968,Friday,data.microsoft.com
2968,Wednesday,api-global.netflix.com
2968,Thursday,data.microsoft.com
2968,Monday,data.microsoft.com
2968,Friday,safebrowsing.googleapis.com
2968,Tuesday,www.google.com
2968,Tuesday,events.data.microsoft.com
2968,Wednesday,www.google.com
2968,Wednesday,partner.netflix.net
2969,Sunday,partner.netflix.net
2969,Monday,netflix.net
2969,Monday,partner.netflix.net
2969,Saturday,www.google.com
2969,Thursday,prod.ftl.netflix.com
2969,Thursday,netflix.net
2971,Monday,windowsupdate.com
2972,Tuesday,windowsupdate.com
2972,Thursday,data.microsoft.com
2972,Wednesday,windowsupdate.com
2972,Tuesday,www.google.com
2972,Tuesday,data.microsoft.com
2972,Wednesday,preapp.prod.partner.netflix.net
2972,Wednesday,prod.ftl.netflix.com
2972,Monday,www.google.com
2972,Saturday,prod.ftl.netflix.com
2972,Saturday,events.data.microsoft.com
2972,Tuesday,prod.ftl.netflix.com
2972,Monday,microsoft.com
2972,Thursday,windowsupdate.com
2972,Thursday,google.com
2972,Thursday,www.google.com
2972,Sunday,prod.ftl.netflix.com
2972,Thursday,data.microsoft.com
2973,Friday,www.google.com
2973,Tuesday,api-global.netflix.com
2973,Sunday,windowsupdate.com
2973,Tuesday,netflix.net
2973,Wednesday,www.google.com
2973,Tuesday,data.microsoft.com
2973,Sunday,google.com
2973,Wednesday,ftl.netflix.com
2973,Friday,prod.partner.netflix.net
2974,Monday,microsoftonline.com
2974,Saturday,preapp.prod.partner.netflix.net
2976,Monday,microsoftonline.com
2976,Monday,microsoft.com
2976,Tuesday,google.com
2976,Saturday,partner.netflix.net
2976,Tuesday,www.google.com
2977,Monday,microsoftonline.com
2977,Tuesday,events.data.microsoft.com
2977,Tuesday,data.microsoft.com
2977,Monday,microsoft.com
2978,Monday,www.google.com
2978,Wednesday,ftl.netflix.com
2978,Sunday,safebrowsing.googleapis.com
2978,Wednesday,www.google.com
2978,Wednesday,ftl.netflix.com
2978,Wednesday,prod.ftl.netflix.com
2978,Wednesday,settings-win.data.microsoft.com
2978,Friday,microsoft.com
2979,Wednesday,google.com
2979,Monday,prod.ftl.netflix.com
2979,Monday,www.google.com
2979,Friday,prod.ftl.netflix.com
2980,Friday,safebrowsing.googleapis.com
2980,Tuesday,google.com
2980,Tuesday,safebrowsing.googleapis.com
2980,Friday,netflix.com
2980,Tuesday,netflix.com
2980,Thursday,netflix.com
2980,Friday,windowsupdate.com
2981,Wednesday,windowsupdate.com
2981,Wednesday,microsoft.com
2981,Wednesday,ftl.netflix.com
2982,Monday,prod.partner.netflix.net
2982,Sunday,partner.netflix.net
2982,Wednesday,windowsupdate.com
2982,Friday,prod.ftl.netflix.com
2982,Monday,api-global.netflix.com
2982,Tuesday,windowsupdate.com
2982,Sunday,www.google.com
2982,Monday,live.com
2982,Tuesday,microsoftonline.com
2982,Saturday,events.data.microsoft.com
2982,Thursday,data.microsoft.com
2982,Friday,api-global.netflix.com
2982,Wednesday,data.microsoft.com
2982,Wednesday,www.google.com
2982,Tuesday,www.google.com
2982,Thursday,microsoft.com
2982,Sunday,api-global.netflix.com
2982,Saturday,preapp.prod.partner.netflix.net
2982,Sunday,api-global.netflix.com
2982,Wednesday,events.data.microsoft.com
2982,Monday,google.com
2982,Sunday,events.data.microsoft.com
2982,Thursday,microsoft.com
2982,Saturday,netflix.com
2982,Friday,api-global.netflix.com
2982,Wednesday,google.com
2984,Monday,netflix.net
2984,Sunday,events.data.microsoft.com
2984,Wednesday,safebrowsing.googleapis.com
2984,Wednesday,www.google.com
2984,Tuesday,netflix.com
2985,Friday,ftl.netflix.com
2985,Monday,safebrowsing.googleapis.com
2985,Sunday,www.google.com
2985,Tuesday,data.microsoft.com
2985,Monday,microsoft.com
2985,Tuesday,prod.ftl.netflix.com
2985,Saturday,data.microsoft.com
2985,Wednesday,preapp.prod.partner.netflix.net
2985,Tuesday,google.com
2985,Wednesday,api-global.netflix.com
2985,Monday,prod.ftl.netflix.com
2985,Friday,www.google.com
2985,Sunday,prod.ftl.netflix.com
2985,Saturday,data.microsoft.com
2985,Thursday,ctldl.windowsupdate.com
2985,Tuesday,ftl.netflix.com
2985,Wednesday,prod.ftl.netflix.com
2985,Monday,ftl.netflix.com
2985,Wednesday,www.google.com
2985,Tuesday,microsoft.com
2985,Friday,events.data.microsoft.com
2985,Wednesday,data.microsoft.com
2985,Tuesday,www.google.com
2985,Monday,netflix.com
2985,Tuesday,preapp.prod.partner.netflix.net
2985,Thursday,windowsupdate.com
2985,Monday,google.com
2985,Thursday,preapp.prod.partner.netflix.net
2985,Thursday,api-global.netflix.com
2985,Sunday,data.microsoft.com
2985,Friday,microsoftonline.com
2985,Wednesday,events.data.microsoft.com
2986,Saturday,api-global.netflix.com
2986,Thursday,microsoft.com
2986,Monday,www.google.com
2986,Monday,api-global.netflix.com
2987,Wednesday,netflix.com
2987,Monday,netflix.com
2988,Wednesday,ftl.netflix.com
2988,Saturday,google.com
2988,Saturday,netflix.com
2988,Wednesday,api-global.netflix.com
2988,Tuesday,events.data.microsoft.com
2988,Monday,ftl.netflix.com
2988,Wednesday,ctldl.windowsupdate.com
2988,Sunday,netflix.com
2988,Thursday,data.microsoft.com
2988,Sunday,microsoft.com
2989,Monday,netflix.net
2989,Friday,api-global.netflix.com
2989,Sunday,google.com
2989,Wednesday,live.com
2989,Friday,ftl.netflix.com
2989,Monday,www.google.com
2989,Monday,events.data.microsoft.com
2990,Wednesday,windowsupdate.com
2990,Tuesday,prod.partner.netflix.net
2990,Friday,ftl.netflix.com
2990,Sunday,google.com
2990,Thursday,microsoftonline.com
2990,Thursday,safebrowsing.googleapis.com
2990,Thursday,api-global.netflix.com
2990,Saturday,ichnaea.netflix.com
2991,Monday,microsoft.com
2991,Monday,netflix.net
2991,Monday,data.microsoft.com
2991,Monday,events.data.microsoft.com
2992,Thursday,data.microsoft.com
2992,Monday,ftl.netflix.com
2992,Monday,www.google.com
2992,Tuesday,netflix.net
2992,Thursday,google.com
2992,Sunday,partner.netflix.net
2992,Saturday,www.google.com
2992,Monday,data.microsoft.com
2992,Friday,ftl.netflix.com
2992,Saturday,api-global.netflix.com
2992,Wednesday,events.data.microsoft.com
2993,Tuesday,netflix.com
2994,Monday,microsoft.com
2994,Saturday,netflix.com
2994,Monday,data.microsoft.com
2994,Monday,google.com
2994,Friday,data.microsoft.com
2994,Monday,google.com
2994,Saturday,windowsupdate.com
2994,Monday,windowsupdate.com
2994,Friday,data.microsoft.com
2994,Wednesday,partner.netflix.net
2994,Tuesday,netflix.com
2994,Wednesday,netflix.com
2994,Tuesday,microsoft.com
2994,Sunday,api-global.netflix.com
2994,Sunday,ftl.netflix.com
2994,Monday,data.microsoft.com
2994,Sunday,prod.ftl.netflix.com
2994,Thursday,google.com
2994,Wednesday,windowsupdate.com
2994,Saturday,www.google.com
2994,Thursday,data.microsoft.com
2994,Tuesday,www.google.com
2994,Tuesday,windowsupdate.com
2994,Monday,netflix.com
2994,Sunday,prod.ftl.netflix.com
2994,Monday,microsoftonline.com
2994,Friday,data.microsoft.com
2994,Thursday,events.data.microsoft.com
2994,Friday,data.microsoft.com
2994,Friday,google.com
2994,Saturday,partner.netflix.net
2994,Saturday,prod.partner.netflix.net
2994,Friday,prod.ftl.netflix.com
2994,Monday,prod.partner.netflix.net
2994,Wednesday,data.microsoft.com
2995,Wednesday,netflix.net
2995,Monday,prod.ftl.netflix.com
2996,Thursday,microsoftonline.com
2996,Friday,ftl.netflix.com
2996,Wednesday,api-global.netflix.com
2996,Thursday,events.data.microsoft.com
2996,Thursday,www.google.com
2996,Tuesday,ftl.netflix.com
2996,Tuesday,api-global.netflix.com
2997,Tuesday,prod.ftl.netflix.com
2997,Wednesday,data.microsoft.com
2997,Friday,www.google.com
2998,Friday,ftl.netflix.com
2998,Thursday,api-global.netflix.com
2998,Wednesday,windowsupdate.com
2998,Tuesday,google.com
2998,Thursday,live.com
2998,Thursday,prod.ftl.netflix.com
2998,Sunday,prod.ftl.netflix.com
2998,Sunday,settings-win.data.microsoft.com
2998,Tuesday,microsoft.com
2998,Thursday,live.com
2998,Monday,data.microsoft.com
2998,Tuesday,netflix.com
2998,Thursday,netflix.com
2998,Monday,windowsupdate.com
2998,Tuesday,windowsupdate.com
2998,Wednesday,ichnaea.netflix.com
2998,Friday,events.data.microsoft.com
2999,Tuesday,ftl.netflix.com
2999,Friday,api-global.netflix.com
2999,Wednesday,data.microsoft.com
3000,Friday,microsoft.com
3000,Tuesday,live.com
3000,Saturday,windowsupdate.com
3000,Sunday,settings-win.data.microsoft.com
3000,Sunday,ftl.netflix.com
3000,Monday,prod.partner.netflix.net
3000,Monday,prod.ftl.netflix.com
3000,Friday,ftl.netflix.com
